transaction_id,order_number,user_id,created_at,products,product_count
76d90520-f5fa-4398-a692-07862a553e82,AR-2026-000469,0c26c307-2441-482c-8e60-8a3e3c1de442,2026-04-25T22:51:10.436Z,"[""Cellucor C4 Ripped Arctic Snow Cone"",""Optimum Nutrition Micronized Creatine 300 g""]",2
49c6caf3-e381-449c-b808-c81f396f2562,AR-2026-000257,d7f66566-bc58-4d36-9efd-e82c36bc5f5d,2026-04-26T02:05:57.340Z,"[""Cellucor Creatine Monohydrate 300 g"",""Harbinger Shaker Bottle 700 ml Negro""]",2
a0088ab7-233a-4ba1-b599-2d5c8788b7a8,AR-2026-000564,fa0ebf8c-039b-4b2b-9abd-e26abcd30f37,2026-04-26T06:18:23.817Z,"[""MuscleTech Collagen Peptides Unflavored 300 g"",""Pre-entreno C4 Ripped""]",2
373f1f6a-cda3-4ba8-94d5-08680ab0b919,AR-2026-000808,60bc0369-9af9-4597-bfce-85b49b22b11d,2026-04-26T06:54:42.264Z,"[""Harbinger Foam Core Belt Gris"",""Harbinger Pro Wristwrap Gloves Negro"",""Harbinger Shaker Bottle 700 ml Negro""]",3
fdc2692e-6d21-4256-bbe3-ac6e3b86d314,AR-2026-000093,8bae3db3-9d0b-4227-936a-fb6e5fb62291,2026-04-26T12:42:17.898Z,"[""Cellucor Hydration Stick Lemon 20 sobres"",""MuscleTech EAA Hydration Blue Raspberry"",""Optimum Nutrition BCAA 1000 Caps 200 caps""]",3
1d0fefc3-3698-4f2c-a275-aa7e4c041ede,AR-2026-001176,aadb1508-e697-4bbf-81bf-ad1aa9a0844a,2026-04-26T13:04:15.950Z,"[""Cellucor C4 Original Icy Blue Razz"",""Cellucor Cor Performance Whey Vanilla"",""Cellucor Post Workout Recovery Berry"",""Optimum Nutrition Electrolyte Mix Lemon Lime"",""Optimum Nutrition Micronized Creatine 300 g""]",5
13e4d029-77c6-404f-a70b-5976b604099a,AR-2026-000645,4d069630-2b58-4c6e-811c-f0355f4cfc68,2026-04-26T19:27:39.369Z,"[""Adidas Aeroready Tank Negro"",""Adidas Essentials Hoodie Gris"",""Gymshark Adapt Leggings Negro"",""Gymshark Apex Training Tee Negro""]",4
e68b170e-bb2f-44d7-bdbc-a13196f13339,AR-2026-000087,6d6dea85-3403-4848-8e5d-53d8e9c28e08,2026-04-26T21:52:41.916Z,"[""Gymshark Mesh Training Tank Rojo"",""Playera Training Dry Fit""]",2
add88d63-aacd-49ef-a2d9-503adfc74c91,AR-2026-000172,5a5f6f3a-3589-4018-8fa9-f26196eec7ac,2026-04-27T04:05:17.081Z,"[""Adidas Core Cotton Tank Negro"",""Gymshark Adapt Leggings Negro""]",2
4a59ab79-17f9-4ff4-a4d1-e7ec177463dd,AR-2026-001106,d1e38f68-8b02-4ac2-8a52-3ca6a5ba7952,2026-04-27T04:59:23.488Z,"[""Adidas Optime Training Leggings Morado"",""Adidas Powerreact Sports Bra Rosa""]",2
261b6d01-ce9e-4a6b-a450-a3e933651e3d,AR-2026-001428,e8965735-1ada-405a-8e66-c08a5074eba6,2026-04-27T05:16:03.381Z,"[""Harbinger Core Sliders Negro"",""Harbinger Figure 8 Lifting Straps Negro"",""Harbinger Power Lifting Belt Negro"",""Harbinger Stretch Strap Azul""]",4
223b9bc7-38c0-429c-bebd-829b5ceb63f2,AR-2026-001364,c6e3a7ec-4221-42ae-9b51-5164f6e4fb8b,2026-04-27T06:38:14.585Z,"[""Harbinger Stainless Shaker 750 ml Plateado"",""Harbinger Training Grip Gloves Gris"",""MuscleTech Protein Cookie Chocolate Chip""]",3
3738c252-77a9-4f3d-9b38-1675f404ade1,AR-2026-001570,65f900c6-f867-4356-b771-21634e7ed808,2026-04-27T11:33:04.054Z,"[""Guantes de Entrenamiento Pro"",""Harbinger D Handle Grip Negro"",""Harbinger Elastic Wrist Wraps Negro""]",3
fbfd75ab-8dae-4671-861d-979b0daa3479,AR-2026-000730,e180dde3-9007-46c2-93e6-14adc85c891e,2026-04-27T18:20:31.431Z,"[""Harbinger Knee Sleeves 5mm Negro"",""Harbinger Massage Roller Negro"",""Harbinger Mini Band Set Multicolor"",""Harbinger Training Grip Gloves Gris""]",4
9c15ecbf-1753-4de9-a833-640637a7d660,AR-2026-001587,f4a26326-3396-4dc5-9602-4a8e2a43dfc7,2026-04-27T21:28:08.579Z,"[""Harbinger Cable Attachment Rope Negro"",""Harbinger Resistance Band Medium Rojo""]",2
0fc4afc1-739f-407e-8508-1a09753d133b,AR-2026-001558,cf37d2af-8ccc-4167-88ff-c626453eefb4,2026-04-28T02:54:31.039Z,"[""Cellucor Cor Performance Whey Vanilla"",""MuscleTech Glutamine Plus 300 g"",""MuscleTech NitroTech Chocolate 4 lb"",""Optimum Nutrition Casein Chocolate Supreme 2 lb""]",4
06e005f2-e8fc-4a23-a650-25f466cc325e,AR-2026-001583,aadb1508-e697-4bbf-81bf-ad1aa9a0844a,2026-04-28T02:56:55.451Z,"[""Optimum Nutrition Gold Standard Pre Workout Fruit Punch""]",1
cb3117ac-add0-4dad-b30c-d653c6f9f5f4,AR-2026-001858,ced94aa3-1682-4808-9d1d-6f9ac1f8803e,2026-04-28T07:13:48.878Z,"[""Cellucor Cor Performance Whey Chocolate"",""Harbinger Stainless Shaker 750 ml Plateado"",""Optimum Nutrition Electrolyte Mix Lemon Lime""]",3
a584bea5-1c60-46c2-a1ba-60bb9ad1fe4a,AR-2026-000085,76c99f5a-74de-4894-b180-c0047ca92c03,2026-04-28T07:38:48.497Z,"[""Cellucor C4 Original Fruit Punch"",""MuscleTech 100 Percent Whey Chocolate 5 lb"",""MuscleTech NitroTech Chocolate 4 lb""]",3
41a13cf6-a10d-4713-b4ec-f088d73585e9,AR-2026-000717,d5112436-7199-4bee-9db8-959dc091ae5b,2026-04-28T09:15:03.651Z,"[""Harbinger Durafoam Mat Negro"",""Harbinger Yoga Block Gris""]",2
d49bb754-78e8-4249-b5ac-0fc34b24d6ec,AR-2026-000764,f4a26326-3396-4dc5-9602-4a8e2a43dfc7,2026-04-28T14:22:07.433Z,"[""Adidas Train Essentials Shorts Azul"",""Gymshark Mesh Training Tank Rojo""]",2
7d65276a-aa59-40ea-8f53-a5c2164b44a4,AR-2026-000596,ef5f361b-da77-441a-bdb6-569b4e0e0ee1,2026-04-28T15:43:39.997Z,"[""Gymshark Adapt Leggings Negro"",""Gymshark Mesh Training Tank Rojo"",""Gymshark Vital Seamless Top Verde""]",3
fb9f6256-27ae-4dd1-adfe-c5ee6cf7bfb4,AR-2026-001737,22cfd780-18e0-4230-8ca3-1f289c90ac80,2026-04-28T17:04:23.050Z,"[""Cellucor BCAA Sport Watermelon 270 g"",""Cellucor Post Workout Recovery Berry"",""Harbinger Duffel Bag Negro"",""Harbinger Push Up Pro Handles Negro""]",4
e33322dd-0185-4010-8734-b7d8174a3601,AR-2026-000834,3612360a-afef-424d-8046-e6769b33139a,2026-04-28T17:38:30.608Z,"[""Harbinger Bar Pad Negro"",""Harbinger Carabiner Clips Set Plateado"",""Harbinger Chalk Ball Blanco""]",3
15eaf06e-584f-4ad8-add9-332e8268871c,AR-2026-000156,42d24afc-d7e1-4bbb-993b-f5c856cb13c5,2026-04-28T17:50:07.468Z,"[""Adidas HIIT Training Shorts Negro"",""Gymshark Mesh Training Tank Rojo""]",2
707078ae-94b0-4067-a66f-4dae2fb3e7cf,AR-2026-001565,955cc84e-d853-4f37-834a-fb51033b025f,2026-04-28T17:50:10.516Z,"[""Optimum Nutrition BCAA 1000 Caps 200 caps"",""Pre-entreno C4 Ripped""]",2
99f4f580-107e-4fd7-ade6-ec8f3681d013,AR-2026-000233,4a9eeaae-68a2-46cf-acce-7268e196dc09,2026-04-28T18:16:22.407Z,"[""Cellucor Alpha Amino Lemon Lime"",""Harbinger Stainless Shaker 750 ml Plateado"",""MuscleTech Hydroxycut Hardcore 100 caps"",""MuscleTech NitroTech Chocolate 4 lb""]",4
683e2768-2caa-47c1-ade2-2f19270ce232,AR-2026-001772,b5730bb3-f47d-4a61-ac4a-1f039bc1e22a,2026-04-28T22:04:41.872Z,"[""Harbinger Foam Core Belt Gris"",""Optimum Nutrition BCAA 1000 Caps 200 caps""]",2
e7088581-f03e-4db6-bc39-c9e0f86b449c,AR-2026-000763,85114c5c-3b0b-46bf-9f03-23e02ce8686e,2026-04-28T22:59:18.645Z,"[""Harbinger Core Sliders Negro"",""Harbinger Hip Band Verde"",""Harbinger Mini Band Set Multicolor""]",3
704af988-2b87-4c74-92dc-b5f2b7f49ee6,AR-2026-001109,7d29cf15-39d3-4d3b-82d5-e0b0b3f2a024,2026-04-28T23:44:00.680Z,"[""Adidas Core Cotton Tank Negro"",""Adidas Optime Training Leggings Morado"",""Adidas Yoga Studio Tee Blanco"",""Gymshark Apex Training Tee Blanco"",""Gymshark Apex Training Tee Negro""]",5
b4d79ab9-2dbf-480f-a736-a6ebf4321682,AR-2026-000667,5a5f6f3a-3589-4018-8fa9-f26196eec7ac,2026-04-29T00:22:07.518Z,"[""MuscleTech EAA Hydration Blue Raspberry"",""Optimum Nutrition BCAA 1000 Caps 200 caps""]",2
99dbf906-8dd8-4467-976b-e8ff3fa95f62,AR-2026-001476,0b526463-1181-4cff-9c0f-3afca5339d30,2026-04-29T02:10:14.056Z,"[""Adidas Aeroready Tank Negro"",""Gymshark Critical Drop Arm Tank Negro"",""YoungLA Perfect Shorts Azul""]",3
b8e4ecc2-4c50-4fe2-afce-97c1758ff659,AR-2026-001993,98c02dde-ac9c-4dfe-ae4b-7ba8ad23c153,2026-04-29T02:44:01.350Z,"[""YoungLA Ribbed Leggings Negro""]",1
c74a92ce-0926-4305-b4bd-d85662066aec,AR-2026-000273,411ef521-91db-4e0d-8140-83f952af8c22,2026-04-29T03:10:59.952Z,"[""Cellucor Cor Performance Whey Vanilla"",""Creatina Monohidratada 300 g"",""MuscleTech Hydroxycut Hardcore 100 caps""]",3
a8feefa9-bac5-4a4a-9a75-ddf166be54f1,AR-2026-001439,5baffa95-fffc-4b4a-8714-68bc189aa9ca,2026-04-29T03:13:27.546Z,"[""Adidas Entrada Jacket Azul Marino"",""Adidas Tiro Training Pants Negro""]",2
35989b93-412d-428e-90e5-dee36f9ad811,AR-2026-000194,12d69e26-c6c7-480b-bf84-551c0c8e84f5,2026-04-29T04:30:40.133Z,"[""Cellucor CLA 90 Softgels"",""Cellucor Creatine Monohydrate 300 g"",""Harbinger Stainless Shaker 750 ml Plateado"",""Optimum Nutrition Serious Mass Chocolate 6 lb""]",4
c059f86c-c201-4cb6-ab76-6e939ae38385,AR-2026-000855,d5f04246-4a25-4dea-9cc8-b6488561ea2f,2026-04-29T05:48:42.893Z,"[""Gymshark Arrival Shorts Negro"",""YoungLA Classic Cutoff Verde Olivo""]",2
9ae88aa7-3ec8-4e04-86e0-36609b79ce5f,AR-2026-000816,7e0fc073-52da-4cd3-9f10-32ce85226f06,2026-04-29T07:03:24.317Z,"[""MuscleTech Glutamine Plus 300 g"",""MuscleTech Mass Tech Extreme Chocolate 7 lb"",""Optimum Nutrition Plant Protein Vanilla 1.5 lb""]",3
c9e344db-a4d5-4823-ba1f-759fac8a4004,AR-2026-001847,9565904b-1562-44fd-9f28-b132279aa131,2026-04-29T07:12:16.400Z,"[""MuscleTech EAA Hydration Blue Raspberry"",""Optimum Nutrition Amino Energy Blue Raspberry 270 g"",""Optimum Nutrition Amino Energy Watermelon 270 g"",""Optimum Nutrition Electrolyte Mix Lemon Lime""]",4
f70a7359-0484-47e7-8138-8766256f9fa6,AR-2026-001725,73793d57-47d1-441b-9784-b9fd68424294,2026-04-29T08:01:27.099Z,"[""MuscleTech Amino Build Orange Mango"",""MuscleTech Glutamine Plus 300 g""]",2
0becc1aa-3fae-445d-b06d-b732465b81db,AR-2026-001665,1ca89e1e-9523-4f71-84ff-c2bc11616896,2026-04-29T08:22:12.814Z,"[""Cellucor Cor Performance Whey Vanilla"",""Optimum Nutrition Glutamine Powder 300 g""]",2
35f357fb-f6b5-4db1-a37c-929d016ff4a0,AR-2026-001834,2097812f-20a0-48fe-b167-9d27074780f3,2026-04-29T11:23:57.469Z,"[""Harbinger Padded Cotton Lifting Straps Negro"",""Harbinger Resistance Band Heavy Negro"",""Harbinger Wrist Roller Kit Negro""]",3
48ad2db4-afff-4044-9550-00a18cdad2e8,AR-2026-001539,c76eb72e-1b60-46f6-b261-31c2af2e302b,2026-04-29T11:42:46.760Z,"[""Cellucor Creatine Monohydrate 300 g"",""Harbinger Stainless Shaker 750 ml Plateado""]",2
d01d6f91-0908-4b98-8b90-e8cf590c8815,AR-2026-000947,de53866d-d7a4-4b9e-b2c0-24c1ef5908b2,2026-04-29T11:45:49.137Z,"[""Gymshark Mesh Training Tank Rojo"",""Harbinger Balance Pad Azul"",""Harbinger Elbow Sleeves Negro"",""YoungLA Performance Polo Negro""]",4
22e11066-a0d6-42c4-9e0d-e8cee67b44b9,AR-2026-000519,fa0ebf8c-039b-4b2b-9abd-e26abcd30f37,2026-04-29T13:49:15.713Z,"[""Cellucor C4 Ripped Arctic Snow Cone"",""Cellucor CLA 90 Softgels"",""Cellucor Post Workout Recovery Berry"",""MuscleTech Protein Cookie Chocolate Chip"",""Proteína Whey Gold Standard 5 lb""]",5
897a4fef-1f95-4b27-be15-981e349171d2,AR-2026-000963,33ea0f70-4a36-4e15-bc6f-96f6473d94ea,2026-04-29T16:27:44.099Z,"[""Cellucor C4 Original Icy Blue Razz"",""Cellucor CLA 90 Softgels"",""MuscleTech Platinum Creatine 400 g""]",3
181284a2-4afc-4ec8-b0a6-10f7d7755c77,AR-2026-001291,4269955f-fb01-4272-a785-4291575c44cb,2026-04-29T21:52:20.985Z,"[""Guantes de Entrenamiento Pro"",""Harbinger Balance Pad Azul"",""Harbinger Power Lifting Belt Negro""]",3
bb306db9-aca9-4899-b131-c77d1350dac7,AR-2026-000016,56aa878c-6dec-46d5-8462-ca5e26483c49,2026-04-29T22:03:11.032Z,"[""Harbinger Duffel Bag Negro"",""Harbinger Liquid Chalk 250 ml Blanco""]",2
107f05ec-5c10-4bf3-813f-2dce579dcfea,AR-2026-001747,b7621f34-c83e-4a82-80d7-3751a6642add,2026-04-30T00:37:19.981Z,"[""Cellucor BCAA Sport Watermelon 270 g"",""Cellucor C4 Smart Energy Peach Mango"",""MuscleTech Vapor X5 Fruit Punch"",""Optimum Nutrition Fish Oil 100 caps""]",4
8f08f6d3-aa25-4521-bdb6-4602e355df51,AR-2026-001324,6ad91163-0903-4bbf-af94-d9efc31f607b,2026-04-30T00:50:50.889Z,"[""Cellucor C4 Original Fruit Punch"",""Optimum Nutrition Casein Chocolate Supreme 2 lb"",""Optimum Nutrition Fish Oil 100 caps""]",3
51dae2f5-c653-4beb-bd37-0f2274dc4d95,AR-2026-000698,0b2c620f-57d5-43c3-be93-ba1ced87be7d,2026-04-30T00:51:38.596Z,"[""Adidas Core Cotton Tank Negro"",""Adidas Entrada Jacket Azul Marino"",""Adidas Primeblue Track Pants Azul"",""Gymshark Mesh Training Tank Rojo""]",4
6172c2d5-a1cb-4565-960b-9483ff0cee1c,AR-2026-000178,69938112-4bd8-42f9-acc2-2022aa7e42ef,2026-04-30T01:35:46.907Z,"[""Harbinger Door Anchor Negro"",""Harbinger Figure 8 Lifting Straps Negro"",""Harbinger Lat Pulldown Bar Cromado""]",3
c4dd7f2d-a925-4a91-81f8-0c252ac18c5a,AR-2026-001614,69938112-4bd8-42f9-acc2-2022aa7e42ef,2026-04-30T06:21:37.120Z,"[""Cellucor C4 Smart Energy Peach Mango"",""MuscleTech Mass Tech Extreme Chocolate 7 lb"",""MuscleTech Platinum Creatine 400 g"",""MuscleTech Platinum Multivitamin 90 tabs""]",4
a65657b9-87da-4fb3-b829-d6608f41ff0f,AR-2026-001362,4c9d9550-0849-46f2-9071-e3a54d61a49d,2026-04-30T06:57:27.233Z,"[""Harbinger Shaker Bottle 700 ml Negro"",""MuscleTech Vapor X5 Fruit Punch""]",2
1258c3c4-d0eb-449f-9c6f-5a5ede6a6b0b,AR-2026-001002,7e205a69-43e1-476d-b62b-e886188bf910,2026-04-30T08:46:17.723Z,"[""Cellucor Creatine Monohydrate 300 g"",""Optimum Nutrition Casein Chocolate Supreme 2 lb"",""Optimum Nutrition Whey Gold Double Chocolate 2 lb"",""Pre-entreno C4 Original 30 servicios""]",4
325a09f1-b6c7-4ae3-ae87-36f85b00dd77,AR-2026-001674,f981ecaf-0534-4f62-91d9-efcdd6f9a822,2026-04-30T13:00:07.086Z,"[""Playera Training Dry Fit"",""YoungLA Block Party Tee Negro"",""YoungLA Performance Polo Negro""]",3
851558b1-a9e5-4dc7-87fd-39e9510cd3ef,AR-2026-000849,4dd1194e-036a-481f-83ef-c47400d69c2b,2026-04-30T13:51:55.775Z,"[""Harbinger Duffel Bag Negro"",""Harbinger Hip Band Verde"",""Harbinger Red Line Knee Wraps Rojo""]",3
526222ca-da6b-42b4-8cc5-d7db130f3bc3,AR-2026-001223,955cc84e-d853-4f37-834a-fb51033b025f,2026-04-30T14:11:17.629Z,"[""Adidas Strength Graphic Tee Rojo"",""Gymshark Adapt Leggings Negro"",""Gymshark Apex Training Tee Negro"",""YoungLA Motion Jacket Negro"",""YoungLA Pump Cover Tee Blanco""]",5
8b583ed0-83da-4fc5-80f4-5d9730b58a93,AR-2026-000703,0ae74846-83c3-48a4-94ad-23900b7fe8c6,2026-04-30T18:26:25.030Z,"[""Harbinger Stainless Shaker 750 ml Plateado"",""MuscleTech Platinum Multivitamin 90 tabs"",""Pre-entreno C4 Original 30 servicios""]",3
ee89bc46-37b8-4933-a436-c66c4c79c7cc,AR-2026-001224,01da6930-6ca6-4d02-bbfe-e9eb332f1e7a,2026-04-30T19:33:50.021Z,"[""Harbinger Massage Roller Negro"",""Harbinger Mini Band Set Multicolor"",""Harbinger Resistance Band Light Amarillo"",""Harbinger Stretch Strap Azul""]",4
d872ea81-3b4b-4b8c-aa99-424e531a253f,AR-2026-000704,9565904b-1562-44fd-9f28-b132279aa131,2026-04-30T20:02:14.063Z,"[""Cellucor Hydration Stick Lemon 20 sobres"",""Optimum Nutrition BCAA 1000 Caps 200 caps""]",2
d38fae49-9c76-42cd-94f2-bb2ddff65479,AR-2026-001001,4aa5c48a-be1e-4c41-b62d-70f7d1c06a46,2026-04-30T23:11:57.780Z,"[""Harbinger Durafoam Mat Negro"",""Harbinger Lat Pulldown Bar Cromado"",""Harbinger Massage Roller Negro""]",3
d7ab038b-cb81-4dfe-beba-220a600d6130,AR-2026-000753,4958e12b-cb6d-491a-897f-31107997b4bd,2026-05-01T01:14:27.349Z,"[""Harbinger Shaker Bottle 700 ml Negro"",""Harbinger Training Towel Gris"",""MuscleTech NitroTech Vanilla 4 lb"",""MuscleTech Platinum Multivitamin 90 tabs""]",4
fc56a873-7991-4292-ab18-a7f757655705,AR-2026-001521,2104f3ea-5b8c-427d-ad74-6fd1a3c29b92,2026-05-01T02:39:36.059Z,"[""MuscleTech EAA Hydration Blue Raspberry"",""Optimum Nutrition Amino Energy Blue Raspberry 270 g"",""Optimum Nutrition Amino Energy Watermelon 270 g"",""Optimum Nutrition Electrolyte Mix Lemon Lime""]",4
1ad83b64-c2fe-4f35-ad8b-fda0c8c0a3e6,AR-2026-001707,003ec0ff-9be3-4f35-9ebf-a122e4b6ea52,2026-05-01T02:59:59.010Z,"[""Harbinger Balance Pad Azul"",""Harbinger Door Anchor Negro"",""Harbinger Forearm Roller Negro"",""Harbinger Gym Towel Negro"",""Harbinger Mini Band Set Multicolor""]",5
25962038-ae6f-4af3-95df-cc2d98d11e2f,AR-2026-001879,79c25239-cdac-4b13-b6e5-0e7dc956976e,2026-05-01T03:24:44.438Z,"[""Harbinger Elastic Wrist Wraps Negro"",""Harbinger Training Grip Gloves Gris""]",2
426c6356-42b1-46bf-9e6c-bc61c44c55fe,AR-2026-001758,003ec0ff-9be3-4f35-9ebf-a122e4b6ea52,2026-05-01T04:28:46.908Z,"[""Harbinger Door Anchor Negro"",""Harbinger Mini Band Set Multicolor"",""Harbinger Resistance Band Light Amarillo""]",3
da57781e-a3b9-47c0-9325-42ab6e8a5fef,AR-2026-000415,69938112-4bd8-42f9-acc2-2022aa7e42ef,2026-05-01T10:39:22.476Z,"[""Cellucor C4 Ripped Arctic Snow Cone"",""MuscleTech Grass Fed Whey Vanilla 2 lb"",""Optimum Nutrition Opti Men 90 tabs""]",3
a55aaa6a-0a55-4fc4-b1c6-6b8bb6b4b6e8,AR-2026-001955,b8f9c967-af60-448f-8faf-2bd914bb97b9,2026-05-01T11:56:10.114Z,"[""Amino Energy BCAA 270 g"",""Cellucor BCAA Sport Watermelon 270 g"",""Cellucor Hydration Stick Lemon 20 sobres"",""Optimum Nutrition Amino Energy Blue Raspberry 270 g"",""Optimum Nutrition Electrolyte Mix Lemon Lime""]",5
30e6aaec-8573-40bc-b0e6-e2be1641dec1,AR-2026-000974,8426a320-8e82-4bc2-bb86-d856dc22a7a1,2026-05-01T14:01:57.233Z,"[""Adidas Aeroready Tank Negro"",""Adidas Tiro Training Pants Negro"",""YoungLA Thermal Long Sleeve Azul Marino""]",3
a1531158-ee3f-43e6-ac45-10523147ce68,AR-2026-000462,7dc073d6-03a4-48cb-915a-b89662bf7d12,2026-05-01T14:36:51.700Z,"[""Gymshark Lightweight Training Pants Gris"",""YoungLA Lift Shorts Gris""]",2
27846c32-1535-4e79-bf5d-317d9d3c04e9,AR-2026-001527,f4430823-9be1-4a82-86cc-01ebf1328d07,2026-05-01T16:50:57.648Z,"[""MuscleTech EAA Hydration Blue Raspberry""]",1
b9620c77-0a43-4032-aeda-0681cf9b625e,AR-2026-001790,c6e3a7ec-4221-42ae-9b51-5164f6e4fb8b,2026-05-01T17:42:41.102Z,"[""Cellucor Cor Performance Whey Vanilla"",""MuscleTech Mass Tech Extreme Chocolate 7 lb"",""MuscleTech Platinum Multivitamin 90 tabs""]",3
11620bb0-f9fe-4aac-9cfe-1ff4109ba467,AR-2026-000896,cb6376f9-50e0-4b36-a69a-cc7407e7a196,2026-05-01T18:21:00.853Z,"[""MuscleTech EAA Hydration Blue Raspberry"",""Optimum Nutrition Amino Energy Watermelon 270 g"",""Optimum Nutrition Electrolyte Mix Lemon Lime""]",3
2ae6dad9-8070-4648-84d9-38546d0da5b1,AR-2026-000959,ef635875-8b44-4a01-a46d-051e2e0d13f4,2026-05-01T19:22:57.858Z,"[""Harbinger Duffel Bag Negro"",""Harbinger Foam Core Belt Gris"",""Harbinger Pro Wristwrap Gloves Negro"",""Harbinger Stretch Strap Azul""]",4
dd116871-7314-4ead-80db-62459c5c698c,AR-2026-000374,0bdbdbec-9b95-42dc-9113-2872237d83ed,2026-05-01T21:40:40.955Z,"[""Cellucor C4 Original Fruit Punch"",""MuscleTech Glutamine Plus 300 g"",""Optimum Nutrition Whey Gold Cookies Cream 5 lb"",""Optimum Nutrition Whey Gold Vanilla Ice Cream 2 lb""]",4
e76cac8a-34b6-4936-adf7-2de8702774ad,AR-2026-000012,8619009d-5964-4844-b0fd-3be4bac50ac2,2026-05-01T21:57:11.781Z,"[""MuscleTech EAA Hydration Blue Raspberry"",""MuscleTech NitroTech Vanilla 4 lb"",""Optimum Nutrition Whey Gold Vanilla Ice Cream 2 lb""]",3
dfb5d799-3d1f-4880-96b3-7036ed7da6ad,AR-2026-000441,1262e0d4-c021-477a-ba72-24a4a9a1ad3d,2026-05-01T22:42:20.275Z,"[""Adidas Designed 4 Training Tee Negro"",""YoungLA Lift Shorts Gris""]",2
095da475-08d0-4cd6-831b-f318f767be8f,AR-2026-001503,62aee43a-4e58-43ad-9880-45814974840f,2026-05-02T00:34:10.857Z,"[""Guantes de Entrenamiento Pro"",""Harbinger Resistance Band Light Amarillo"",""Harbinger Resistance Band Medium Rojo""]",3
f2b03257-491b-4e73-9836-d6b06c11fdda,AR-2026-000561,5baffa95-fffc-4b4a-8714-68bc189aa9ca,2026-05-02T00:45:33.058Z,"[""Harbinger Door Anchor Negro"",""Harbinger Elastic Wrist Wraps Negro"",""Harbinger Pro Wristwrap Gloves Negro"",""Harbinger Red Line Knee Wraps Rojo""]",4
8e333149-445c-4586-864a-84f28ff9fc1e,AR-2026-000405,3f98b5a8-debe-4b52-991a-8edc5a84b8b2,2026-05-02T04:29:56.201Z,"[""Harbinger Foam Core Belt Gris"",""Harbinger Padded Cotton Lifting Straps Negro""]",2
984e1315-1d5e-4fbd-993a-3f0605f025a4,AR-2026-000068,bb79fb09-e080-44f2-bd4b-e88c465955d4,2026-05-02T10:02:10.215Z,"[""Harbinger Gym Towel Negro"",""Harbinger Shaker Bottle 700 ml Negro""]",2
50a3299e-eb98-435b-825b-2a5a6b95fabf,AR-2026-001703,2ecb67ff-bcb1-462f-b23d-db390ea7e6ce,2026-05-02T10:35:37.888Z,"[""Harbinger Balance Pad Azul"",""Harbinger Chalk Ball Blanco"",""Harbinger Red Line Knee Wraps Rojo"",""Harbinger Stretch Strap Azul"",""Harbinger Training Grip Gloves Gris""]",5
bf15a526-b045-4bf0-bcc7-7e2d5a136656,AR-2026-000228,9bc6667b-ee82-4ca1-b156-27a82a8d439b,2026-05-02T11:16:51.395Z,"[""Harbinger Gym Towel Negro"",""Harbinger Shaker Bottle 700 ml Negro""]",2
44b51a81-5ec9-4f3f-8be2-507a41a5cdbb,AR-2026-000933,bb79fb09-e080-44f2-bd4b-e88c465955d4,2026-05-02T13:16:47.850Z,"[""Harbinger Push Up Pro Handles Negro"",""Harbinger Training Towel Gris"",""Harbinger Weighted Jump Rope Gris""]",3
a711c822-609b-4e79-b09f-9ca819bbb42b,AR-2026-000329,4fd5c0b7-8ca9-4e16-84f3-d1691eea6f9f,2026-05-02T13:22:15.869Z,"[""Harbinger Liquid Chalk 250 ml Blanco"",""Harbinger Push Up Pro Handles Negro"",""MuscleTech Collagen Peptides Unflavored 300 g"",""Pre-entreno C4 Ripped""]",4
204160d8-cb29-4cdf-8600-f93a108971c7,AR-2026-001803,c3c6db6c-d64e-4c34-93fd-920c07fcf80d,2026-05-02T16:47:58.470Z,"[""Cellucor C4 Ripped Arctic Snow Cone"",""Creatina Monohidratada 300 g"",""Harbinger Shaker Bottle 700 ml Negro"",""Optimum Nutrition Serious Mass Chocolate 6 lb""]",4
e2ac6140-ca60-45f7-8dd2-0e0f29e6d725,AR-2026-000812,e8df850c-d2ae-40c6-9a78-104b97a977f8,2026-05-02T17:26:59.527Z,"[""Adidas Designed 4 Training Tee Negro"",""Adidas Techfit Compression Shirt Blanco""]",2
9d786d2b-3d2f-4d8b-adfc-89b6a1d385db,AR-2026-000502,d1e38f68-8b02-4ac2-8a52-3ca6a5ba7952,2026-05-02T17:53:25.775Z,"[""Gymshark Crest Hoodie Gris"",""Gymshark Sport Jogger Gris Oxford"",""YoungLA Immortal Joggers Gris""]",3
a54d2937-06a9-4369-9ba1-33192bf80a1d,AR-2026-001786,69938112-4bd8-42f9-acc2-2022aa7e42ef,2026-05-02T18:03:37.160Z,"[""Harbinger Core Stability Ball Gris"",""Harbinger Power Lifting Belt Negro"",""Harbinger Pro Wristwrap Gloves Negro""]",3
3f17f081-b72d-4a5f-a517-2056f48923db,AR-2026-000574,2ede9275-a13f-4157-afee-7a81d5feeb12,2026-05-02T22:21:50.871Z,"[""Gymshark Critical Drop Arm Tank Negro"",""Gymshark Mesh Training Tank Rojo"",""Short Deportivo Performance""]",3
fe247cad-f529-41ba-892b-6feb8697899d,AR-2026-001815,c7c082eb-f4af-448a-b5b8-d87b85eee8a0,2026-05-02T23:22:29.841Z,"[""Harbinger Drawstring Bag Rojo"",""Harbinger Training Towel Gris""]",2
