userId,subscriptionId,historyId,userCreatedAt,startsAt,endsAt,durationDays,seedName,currentPaymentCreatedAt,currentPaymentPaidAt,endsAtCutoff,latestPreviousOutcomeKnownAt,nextSubscriptionStartsAt,maxPurchaseDateUsed,maxPaymentDateUsed,userTotalDatasetRows,cycleNumber,duplicateFeatureGroupSize,contradictoryDuplicateFeatureGroup,planName,amountPaid,paymentMethod,source,autoRenew,previousSubscriptionsCount,previousRenewalsCount,previousRenewalRate,daysAsCustomer,daysSincePreviousSubscription,changedPlan,previousAmountPaidAvg,amountPaidChange,paidOrdersCount,productsPurchasedCount,totalProductSpend,averageOrderValue,daysSinceLastPurchase,successfulPaymentsCount,failedPaymentsCount,refundedPaymentsCount,renewedNextPeriod
8f271127-8f17-4810-ab02-d4d19feb2648,d995e39b-57a6-4c69-a00b-b05f36ab441f,7ca6feb1-5288-4dd3-b2c4-e21c22bc860b,2026-02-11T18:06:00.000Z,2026-02-11,2026-03-12,30,renewal-classification-monthly-v2,2026-02-11T12:00:00.000Z,2026-02-11T12:00:00.000Z,2026-03-12T23:59:59.999Z,,2026-03-18,2026-02-25T20:58:00.938Z,2026-02-11T12:00:00.000Z,3,1,1,0,Estudiante mensual,380.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,3,1277.00,1277.00,15,1,1,0,1
bb09cd70-880e-4fff-9efa-eb941142c4be,df458832-3ccd-466c-adc1-0a12a3230567,ab458faf-be40-4c69-b854-628940703677,2026-02-11T20:16:00.000Z,2026-02-11,2026-03-12,30,renewal-classification-monthly-v2,2026-02-11T12:00:00.000Z,2026-02-11T12:00:00.000Z,2026-03-12T23:59:59.999Z,,2026-03-13,2026-02-12T14:19:31.698Z,2026-02-11T12:00:00.000Z,4,1,1,0,Estudiante mensual,380.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,4,3896.00,3896.00,28,1,0,0,1
f8199024-a8f7-403a-b463-ddd5c54c7fac,f81a254f-b2ad-4ee3-b053-6655af25d570,d8b295a5-c4a7-4ff1-b1b0-7a694c3b69d9,2026-02-11T22:26:00.000Z,2026-02-11,2026-03-12,30,renewal-classification-monthly-v2,2026-02-11T12:00:00.000Z,2026-02-11T12:00:00.000Z,2026-03-12T23:59:59.999Z,,2026-03-16,,2026-02-11T12:00:00.000Z,3,1,13,1,Regular mensual,440.00,card_terminal,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,1
97f8ad57-df57-40e6-ae05-a87bbe2afd7d,04b82353-7d88-4489-94bc-33ce0ede194a,29b72c6e-275d-4a35-ad89-0fd3be9548c5,2026-02-12T16:55:00.000Z,2026-02-12,2026-03-13,30,renewal-classification-monthly-v2,2026-02-12T12:00:00.000Z,2026-02-12T12:00:00.000Z,2026-03-13T23:59:59.999Z,,2026-03-17,2026-02-24T22:13:19.885Z,2026-02-12T12:00:00.000Z,3,1,1,0,Regular mensual,385.92,online_checkout,online_checkout,1,0,0,0,29,-1,0,0.00,0.00,1,2,1348.00,1348.00,17,1,1,0,1
55fb99ef-6ce0-4a8e-8c10-4dbaac15168d,10094678-8d32-4206-8333-1ef7d31c62d9,62699c63-ff21-4c6f-95fc-0c49e0fef5f8,2026-02-12T19:05:00.000Z,2026-02-12,2026-03-13,30,renewal-classification-monthly-v2,2026-02-12T12:00:00.000Z,2026-02-12T12:00:00.000Z,2026-03-13T23:59:59.999Z,,2026-04-20,,2026-02-12T12:00:00.000Z,2,1,12,1,Regular mensual,440.00,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
bc5a4648-1ca9-464e-a178-1a82aa1ca905,78a77bbb-68a6-48d4-b6eb-334a352ffb02,8d9cfb3a-95be-466c-b9d6-e97032a04b87,2026-02-12T21:15:00.000Z,2026-02-12,2026-03-13,30,renewal-classification-monthly-v2,2026-02-12T12:00:00.000Z,2026-02-12T12:00:00.000Z,2026-03-13T23:59:59.999Z,,2026-04-17,,2026-02-12T12:00:00.000Z,3,1,1,0,Regular mensual,409.79,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,1,0,0
74cf3cda-ef27-41a5-b063-73d412254d32,eb2b843a-e588-4fb4-87e6-0152885e847a,aee1e8f3-5bfa-4477-9c44-12f61aead144,2026-01-10T19:08:00.000Z,2026-02-12,2026-03-13,30,renewal-classification-monthly-v2,2026-02-12T12:00:00.000Z,2026-02-12T12:00:00.000Z,2026-03-13T23:59:59.999Z,2026-03-10,2026-04-18,2026-01-22T09:36:33.590Z,2026-02-12T12:00:00.000Z,4,2,1,0,Estudiante mensual,335.99,cash,admin_manual,0,1,1,1,62,4,0,347.25,-11.26,2,6,2494.00,1247.00,50,2,1,0,0
f3c6804c-484a-440f-9af1-d5b425dbb2c0,18fd76ae-2a97-47da-883d-632d088a4e71,2e4a13e8-d3be-4ef2-97f4-18e50a8d8748,2026-01-12T18:56:00.000Z,2026-02-13,2026-03-14,30,renewal-classification-monthly-v2,2026-02-13T12:00:00.000Z,2026-02-13T12:00:00.000Z,2026-03-14T23:59:59.999Z,2026-03-12,2026-03-20,2026-01-29T05:47:19.460Z,2026-02-13T12:00:00.000Z,4,2,1,0,Regular mensual,440.00,online_checkout,online_checkout,0,1,1,1,61,3,0,440.00,0.00,1,4,4246.00,4246.00,44,2,0,0,1
b27fa196-dee5-48c9-ae62-b5cf476f2d45,43c9ebb0-1df5-4f47-b96f-fd05ce55f48f,903fe45d-1be3-4683-a5fc-b0a727480b34,2026-02-13T20:04:00.000Z,2026-02-13,2026-03-14,30,renewal-classification-monthly-v2,2026-02-13T12:00:00.000Z,2026-02-13T12:00:00.000Z,2026-03-14T23:59:59.999Z,,2026-04-19,2026-03-08T21:59:37.306Z,2026-02-13T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,card_terminal,admin_manual,1,0,0,0,29,-1,0,0.00,0.00,1,4,2596.00,2596.00,6,1,0,0,0
524e2067-d27d-4d4b-acf4-3ee7bf5613cd,4ce397c4-1067-4c98-9170-183bd3b7dc12,ccfefe51-bf9f-4cfc-9836-eadf53da6430,2026-02-13T17:54:00.000Z,2026-02-13,2026-03-14,30,renewal-classification-monthly-v2,2026-02-13T12:00:00.000Z,2026-02-13T12:00:00.000Z,2026-03-14T23:59:59.999Z,,2026-04-20,,2026-02-13T12:00:00.000Z,2,1,8,1,Regular mensual,440.00,transfer,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
d1b81955-35e2-4093-8872-3554c795f00d,a8d9fb26-b8a3-4328-b40c-fdcbcb0ddbc6,c2ec12a1-cdd7-4bfe-b614-45613cb1a25a,2026-02-13T22:14:00.000Z,2026-02-13,2026-03-14,30,renewal-classification-monthly-v2,2026-02-13T12:00:00.000Z,2026-02-13T12:00:00.000Z,2026-03-14T23:59:59.999Z,,2026-04-19,2026-03-08T11:43:03.192Z,2026-02-13T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,card_terminal,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,3,9,6071.00,2023.67,6,1,0,0,0
297f8a73-12aa-473a-9896-ba334b6e2b27,45a4abe9-0616-4eeb-bf17-70de8415cf8d,e5eb6ee4-1ced-403d-8201-c6cf8b870ffc,2026-02-14T21:03:00.000Z,2026-02-14,2026-03-15,30,renewal-classification-monthly-v2,2026-02-14T12:00:00.000Z,2026-02-14T12:00:00.000Z,2026-03-15T23:59:59.999Z,,2026-04-22,,2026-02-14T12:00:00.000Z,2,1,13,1,Regular mensual,440.00,card_terminal,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
97b2ded1-10e3-46d1-b899-ae077d68f46f,57781a6e-6940-43e8-8f04-544700945da8,0c316b58-f219-4874-8e0a-22f38e1515d0,2026-02-14T18:53:00.000Z,2026-02-14,2026-03-15,30,renewal-classification-monthly-v2,2026-02-14T12:00:00.000Z,2026-02-14T12:00:00.000Z,2026-03-15T23:59:59.999Z,,2026-04-16,,2026-02-14T12:00:00.000Z,3,1,1,0,Regular mensual,440.00,transfer,admin_manual,1,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,1,0,0
7e094b1c-3366-42b4-9d08-1ad434f4b155,a2ce8957-6e40-4343-b5a5-faf0197a16e9,9ae7b81a-a941-4180-a739-31e299911c90,2026-02-14T23:13:00.000Z,2026-02-14,2026-03-15,30,renewal-classification-monthly-v2,2026-02-14T12:00:00.000Z,2026-02-14T12:00:00.000Z,2026-03-15T23:59:59.999Z,,2026-04-15,,2026-02-14T12:00:00.000Z,3,1,13,1,Regular mensual,440.00,card_terminal,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
5a2d3995-d426-4c33-9e3c-5a20f5414894,1ab4bc42-48ec-46f1-a21d-71ee01de1786,4444ec4e-fbbd-47f4-9e3c-9e8cb338bd8a,2026-01-13T19:55:00.000Z,2026-02-15,2026-03-16,30,renewal-classification-monthly-v2,2026-02-15T12:00:00.000Z,2026-02-15T12:00:00.000Z,2026-03-16T23:59:59.999Z,2026-03-13,2026-03-21,2026-02-14T20:51:14.582Z,2026-02-15T12:00:00.000Z,4,2,1,0,Estudiante mensual,380.00,transfer,admin_manual,0,1,1,1,62,4,1,440.00,-60.00,2,6,3944.00,1972.00,30,2,0,0,1
3cec7010-f9ca-4d3c-8e7b-56419f74d3a6,6bb311f5-6b35-45cb-841f-8cd07ce8a8b4,b57173ff-5263-4861-871a-d0329c879d99,2026-02-15T17:42:00.000Z,2026-02-15,2026-03-16,30,renewal-classification-monthly-v2,2026-02-15T12:00:00.000Z,2026-02-15T12:00:00.000Z,2026-03-16T23:59:59.999Z,,2026-04-18,,2026-02-15T12:00:00.000Z,3,1,1,0,Regular mensual,413.16,card_terminal,admin_manual,1,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
15eaaadb-d097-4ada-8ab4-7adc7748c045,fe407498-7040-4a2a-a47d-f03e38e1717d,c3c98aa8-1d18-4117-8901-1cb301b4c255,2026-02-15T19:52:00.000Z,2026-02-15,2026-03-16,30,renewal-classification-monthly-v2,2026-02-15T12:00:00.000Z,2026-02-15T12:00:00.000Z,2026-03-16T23:59:59.999Z,,2026-04-23,,2026-02-15T12:00:00.000Z,2,1,2,0,Regular mensual,440.00,card_terminal,admin_manual,1,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
eb63fe17-48c3-44e5-981d-93d10e1922fc,fe77fcf5-7145-451b-b02d-fd8566ca1ae9,1acd1a4c-9b4f-4605-b6c8-a6e498de28c5,2026-02-15T22:02:00.000Z,2026-02-15,2026-03-16,30,renewal-classification-monthly-v2,2026-02-15T12:00:00.000Z,2026-02-15T12:00:00.000Z,2026-03-16T23:59:59.999Z,,2026-03-21,,2026-02-15T12:00:00.000Z,2,1,4,1,Estudiante mensual,380.00,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,1
e41f4741-7f12-4d70-b548-477a6a626387,1c50ca0f-b055-4ace-8fae-57721608900c,0c8fddd2-737d-4ebd-adab-1420a7c45e8a,2026-02-16T20:51:00.000Z,2026-02-16,2026-03-17,30,renewal-classification-monthly-v2,2026-02-16T12:00:00.000Z,2026-02-16T12:00:00.000Z,2026-03-17T23:59:59.999Z,,2026-04-19,2026-02-26T21:46:03.854Z,2026-02-16T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,4,1036.00,1036.00,19,1,0,0,0
243894ba-95a9-447f-be53-7b0d9932d062,2c6cd3ee-8329-4bc4-9a1f-ec8130a5e98c,cb2006f9-78b9-4b7d-ab3a-26daf04c2c59,2026-02-16T23:01:00.000Z,2026-02-16,2026-03-17,30,renewal-classification-monthly-v2,2026-02-16T12:00:00.000Z,2026-02-16T12:00:00.000Z,2026-03-17T23:59:59.999Z,,2026-03-23,2026-02-23T12:55:41.505Z,2026-02-16T12:00:00.000Z,3,1,1,0,Regular mensual,440.00,card_terminal,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,4,2296.00,2296.00,22,1,0,0,1
8619009d-5964-4844-b0fd-3be4bac50ac2,b568fe9d-915b-49ea-8651-08e4dd1e3fd7,7b0728f8-bd8b-4a9d-8d32-75085bf70a5b,2026-02-16T18:41:00.000Z,2026-02-16,2026-03-17,30,renewal-classification-monthly-v2,2026-02-16T12:00:00.000Z,2026-02-16T12:00:00.000Z,2026-03-17T23:59:59.999Z,,2026-04-19,2026-03-15T23:55:22.675Z,2026-02-16T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,transfer,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,3,687.00,687.00,2,1,0,0,0
aa01a7ea-d373-485b-bbd3-55737e83eaeb,531478f3-af91-4f9f-b05f-a9aa5548fc23,f4ab544a-5a82-4e73-b0e7-36430a2c4a25,2026-01-16T18:32:00.000Z,2026-02-17,2026-03-18,30,renewal-classification-monthly-v2,2026-02-17T12:00:00.000Z,2026-02-17T12:00:00.000Z,2026-03-18T23:59:59.999Z,2026-03-16,2026-03-21,2026-03-10T09:38:44.581Z,2026-02-17T12:00:00.000Z,4,2,1,0,Regular mensual,440.00,online_checkout,online_checkout,1,1,1,1,61,3,1,380.00,60.00,1,4,1726.00,1726.00,8,2,0,0,1
6c6fcce8-2134-486f-9a24-42665c3036b1,86dd47c9-2dfc-4ad9-abea-41c461178d49,119622a6-8baa-4d56-9630-daf4618fbb64,2026-02-17T17:30:00.000Z,2026-02-17,2026-03-18,30,renewal-classification-monthly-v2,2026-02-17T12:00:00.000Z,2026-02-17T12:00:00.000Z,2026-03-18T23:59:59.999Z,,2026-03-20,2026-03-14T11:43:30.689Z,2026-02-17T12:00:00.000Z,3,1,1,0,Regular mensual,440.00,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,2,7,3983.00,1991.50,4,1,0,0,1
48db6a5e-9457-4707-b9fd-8ca4a5b2f638,995c6883-a9bd-4f16-8b74-2419834227f1,5355d90a-f92e-4184-9c04-6100e49c26cf,2026-01-15T15:23:00.000Z,2026-02-17,2026-03-18,30,renewal-classification-monthly-v2,2026-02-17T12:00:00.000Z,2026-02-17T12:00:00.000Z,2026-03-18T23:59:59.999Z,2026-03-15,2026-03-22,2026-03-03T04:30:25.792Z,2026-02-17T12:00:00.000Z,4,2,1,0,Estudiante mensual,380.00,online_checkout,online_checkout,0,1,1,1,62,4,1,440.00,-60.00,1,3,1567.00,1567.00,15,2,0,1,1
8ec41bf4-aeb2-47a7-b79c-da17ec6f11db,a0e6dd95-763f-4455-92ea-02b76e00afe5,cbf3accb-a360-4a85-9544-01a2df65bd14,2026-02-17T21:50:00.000Z,2026-02-17,2026-03-18,30,renewal-classification-monthly-v2,2026-02-17T12:00:00.000Z,2026-02-17T12:00:00.000Z,2026-03-18T23:59:59.999Z,,2026-03-19,,2026-02-17T12:00:00.000Z,3,1,12,1,Regular mensual,440.00,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,1
046b1caf-b62c-4f07-805d-1a4c80f7e8cb,cdaae6d0-5f71-4134-91f5-4b6fcdc779d0,7395e895-4c17-4b79-a792-5484ba2be224,2026-02-17T19:40:00.000Z,2026-02-17,2026-03-18,30,renewal-classification-monthly-v2,2026-02-17T12:00:00.000Z,2026-02-17T12:00:00.000Z,2026-03-18T23:59:59.999Z,,2026-04-24,,2026-02-17T12:00:00.000Z,2,1,2,1,Regular mensual,440.00,cash,admin_manual,1,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,1,0,0
2d4f9ea6-9666-4d03-a7b3-ab3af8316a98,29a60e6e-93e8-463d-8467-359ee4d080cc,cd1714ba-d757-4b7a-9a39-5a7bcc2ce22d,2026-02-18T20:39:00.000Z,2026-02-18,2026-03-19,30,renewal-classification-monthly-v2,2026-02-18T12:00:00.000Z,2026-02-18T12:00:00.000Z,2026-03-19T23:59:59.999Z,,2026-04-23,2026-03-10T01:39:21.135Z,2026-02-18T12:00:00.000Z,2,1,1,0,Estudiante mensual,380.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,3,2097.00,2097.00,9,1,0,0,0
0fdd7679-430e-4085-830a-d6e8091c8e73,567a4849-1874-4589-80dd-02cc457554cb,da14b938-8552-4150-a88d-8c0173894ff3,2026-01-17T19:31:00.000Z,2026-02-18,2026-03-19,30,renewal-classification-monthly-v2,2026-02-18T12:00:00.000Z,2026-02-18T12:00:00.000Z,2026-03-19T23:59:59.999Z,2026-03-17,2026-03-24,2026-03-13T16:06:36.722Z,2026-02-18T12:00:00.000Z,4,2,1,0,Estudiante mensual,355.91,online_checkout,online_checkout,1,1,1,1,61,3,1,440.00,-84.09,2,8,3092.00,1546.00,6,2,1,0,1
0b2c620f-57d5-43c3-be93-ba1ced87be7d,a6c5afbd-39e3-44cd-9fd9-ed998ceff5d9,ba6efd29-abc2-45cd-836c-69dc559cfcf1,2026-02-18T18:29:00.000Z,2026-02-18,2026-03-19,30,renewal-classification-monthly-v2,2026-02-18T12:00:00.000Z,2026-02-18T12:00:00.000Z,2026-03-19T23:59:59.999Z,,2026-04-21,2026-03-16T03:39:05.928Z,2026-02-18T12:00:00.000Z,2,1,1,0,Estudiante mensual,380.00,online_checkout,online_checkout,1,0,0,0,29,-1,0,0.00,0.00,2,4,1546.00,773.00,3,1,0,0,0
e379b592-7bc3-4b20-9484-5b3f7b1eb8ef,dbc4674f-088f-4c30-9c65-80e0c4e1c08b,4742bc97-e16f-4023-8bba-199ee4fe3101,2026-02-18T22:49:00.000Z,2026-02-18,2026-03-19,30,renewal-classification-monthly-v2,2026-02-18T12:00:00.000Z,2026-02-18T12:00:00.000Z,2026-03-19T23:59:59.999Z,,2026-04-25,,2026-02-18T12:00:00.000Z,2,1,4,1,Estudiante mensual,380.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
b5730bb3-f47d-4a61-ac4a-1f039bc1e22a,154949a0-0bbb-4611-b174-c0d5b91d5a8a,a888f4a9-1c7b-4d30-a9dd-b3bdc7ee9c4e,2026-02-19T19:28:00.000Z,2026-02-19,2026-03-20,30,renewal-classification-monthly-v2,2026-02-19T12:00:00.000Z,2026-02-19T12:00:00.000Z,2026-03-20T23:59:59.999Z,,2026-04-25,,2026-02-19T12:00:00.000Z,2,1,1,0,Estudiante mensual,380.00,transfer,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,1,0,0
ef5f361b-da77-441a-bdb6-569b4e0e0ee1,30e45a13-ecd8-4f68-9036-994382e8d172,0faba588-f3c9-4bd8-9185-9a70fae7f1e8,2026-01-18T18:20:00.000Z,2026-02-19,2026-03-20,30,renewal-classification-monthly-v2,2026-02-19T12:00:00.000Z,2026-02-19T12:00:00.000Z,2026-03-20T23:59:59.999Z,2026-03-18,2026-04-27,2026-03-03T04:56:59.207Z,2026-02-19T12:00:00.000Z,3,2,1,0,Estudiante mensual,380.00,card_terminal,admin_manual,0,1,1,1,61,3,0,380.00,0.00,1,3,2047.00,2047.00,17,2,0,1,0
31946bb1-209e-4567-a8cf-d431719dcf71,798d2d76-8716-4a78-befb-e8a0f21c5315,28d986a7-71dc-4808-bdb7-bbeea709bff9,2026-02-19T17:18:00.000Z,2026-02-19,2026-03-20,30,renewal-classification-monthly-v2,2026-02-19T12:00:00.000Z,2026-02-19T12:00:00.000Z,2026-03-20T23:59:59.999Z,,2026-04-21,2026-02-23T04:09:14.547Z,2026-02-19T12:00:00.000Z,2,1,1,0,Estudiante mensual,380.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,2,1248.00,1248.00,25,1,0,0,0
f71d3122-bd1e-4d55-87d4-6e3b75147735,83a39d15-6845-4a01-a707-4e5e70040c7d,62281416-9335-4b6e-a77f-2b9b29469c78,2026-02-19T21:38:00.000Z,2026-02-19,2026-03-20,30,renewal-classification-monthly-v2,2026-02-19T12:00:00.000Z,2026-02-19T12:00:00.000Z,2026-03-20T23:59:59.999Z,,2026-03-25,2026-03-20T19:24:29.179Z,2026-02-19T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,online_checkout,online_checkout,1,0,0,0,29,-1,0,0.00,0.00,1,2,1198.00,1198.00,0,1,0,1,1
a70e3543-75a2-493c-b312-baef0da716d3,2334cdf8-2659-43ae-9bf0-b1facfff715e,d98f67a8-95dd-4619-a0fe-50dcca88585b,2026-01-18T20:30:00.000Z,2026-02-20,2026-03-21,30,renewal-classification-monthly-v2,2026-02-20T12:00:00.000Z,2026-02-20T12:00:00.000Z,2026-03-21T23:59:59.999Z,2026-03-18,2026-04-24,,2026-02-20T12:00:00.000Z,3,2,1,0,Estudiante mensual,353.21,transfer,admin_manual,0,1,1,1,62,4,0,380.00,-26.79,0,0,0.00,0.00,-1,2,0,1,0
9bb9d75e-1cea-4b9a-8ff2-b0e77e01b0c0,4b464ef4-def8-4b07-9e5a-732f42d3cdc6,a1d4f4fc-7d87-45c2-9de2-cbb90d251d19,2026-02-20T18:17:00.000Z,2026-02-20,2026-03-21,30,renewal-classification-monthly-v2,2026-02-20T12:00:00.000Z,2026-02-20T12:00:00.000Z,2026-03-21T23:59:59.999Z,,2026-04-23,,2026-02-20T12:00:00.000Z,2,1,7,1,Regular mensual,440.00,transfer,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,1,0,0
f5e0a190-d7b3-42e5-a3b7-fb5985e4e32e,c2940031-35cd-4d96-903d-0539e99cb3ec,f71596e3-c966-463b-b5ee-459a81c6a42e,2026-02-20T20:27:00.000Z,2026-02-20,2026-03-21,30,renewal-classification-monthly-v2,2026-02-20T12:00:00.000Z,2026-02-20T12:00:00.000Z,2026-03-21T23:59:59.999Z,,2026-04-24,2026-02-23T04:28:45.369Z,2026-02-20T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,4,1446.00,1446.00,26,1,0,0,0
97639a19-2fdf-418f-ae6f-4cec002f14d1,cc777483-c976-4461-87f7-b1a2a5f3124a,10db6917-34a9-4872-9dbe-ec7461a1d8ba,2026-02-20T22:37:00.000Z,2026-02-20,2026-03-21,30,renewal-classification-monthly-v2,2026-02-20T12:00:00.000Z,2026-02-20T12:00:00.000Z,2026-03-21T23:59:59.999Z,,2026-03-23,2026-03-19T05:16:36.062Z,2026-02-20T12:00:00.000Z,3,1,1,0,Regular mensual,440.00,card_terminal,admin_manual,1,0,0,0,29,-1,0,0.00,0.00,1,2,848.00,848.00,2,1,0,0,1
d0c6e06d-58c8-4458-bad9-39a51986d369,28ac6d3d-f361-4f2d-b862-a39561ec63ec,79784c41-2a06-4b55-bce8-4e40e4055f8b,2026-02-21T19:16:00.000Z,2026-02-21,2026-03-22,30,renewal-classification-monthly-v2,2026-02-21T12:00:00.000Z,2026-02-21T12:00:00.000Z,2026-03-22T23:59:59.999Z,,2026-04-29,2026-03-08T06:49:04.148Z,2026-02-21T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,3,2647.00,2647.00,14,1,0,0,0
86d40fd0-7e6a-4dff-a765-90869d4a4214,424578e9-4956-4af9-8f4c-161ceef3adf0,bf649152-363f-4acf-bef7-e8bce6e9ad17,2026-01-19T21:29:00.000Z,2026-02-21,2026-03-22,30,renewal-classification-monthly-v2,2026-02-21T12:00:00.000Z,2026-02-21T12:00:00.000Z,2026-03-22T23:59:59.999Z,2026-03-19,2026-03-26,2026-03-05T19:43:26.613Z,2026-02-21T12:00:00.000Z,3,2,1,0,Regular mensual,440.00,cash,admin_manual,0,1,1,1,62,4,0,440.00,0.00,3,10,4430.00,1476.67,17,2,0,1,1
87509ae8-84f6-4807-bcbb-89fffcdbd2a1,44faf1e5-57a8-41ee-976c-6658ca69e048,38764568-1b59-42a9-b28e-548b31b68de9,2026-02-21T23:36:00.000Z,2026-02-21,2026-03-22,30,renewal-classification-monthly-v2,2026-02-21T12:00:00.000Z,2026-02-21T12:00:00.000Z,2026-03-22T23:59:59.999Z,,2026-04-26,2026-03-03T22:02:05.329Z,2026-02-21T12:00:00.000Z,2,1,1,0,Regular mensual,403.61,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,2,6,4134.00,2067.00,19,1,1,0,0
2a11a306-1c91-47f9-986c-67d6e8d3c193,d4a03ee9-5d16-4237-9df7-e611db9ebcd7,eca28603-1129-435f-af77-75679299d396,2026-02-21T21:26:00.000Z,2026-02-21,2026-03-22,30,renewal-classification-monthly-v2,2026-02-21T12:00:00.000Z,2026-02-21T12:00:00.000Z,2026-03-22T23:59:59.999Z,,2026-04-28,2026-02-28T13:45:29.676Z,2026-02-21T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,online_checkout,online_checkout,0,0,0,0,29,-1,0,0.00,0.00,1,4,936.00,936.00,22,1,0,0,0
82fbdb43-6802-442b-aa89-64084756d56e,276b82b2-b6ff-468c-8b80-b09b4be03ce8,6637aa9f-90f7-4181-b598-1a5462bee896,2026-02-22T20:15:00.000Z,2026-02-22,2026-03-23,30,renewal-classification-monthly-v2,2026-02-22T12:00:00.000Z,2026-02-22T12:00:00.000Z,2026-03-23T23:59:59.999Z,,2026-04-30,2026-03-17T09:02:53.889Z,2026-02-22T12:00:00.000Z,2,1,1,0,Regular mensual,413.03,transfer,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,2,1948.00,1948.00,6,1,0,0,0
2468bc15-649f-4a9f-94a3-938fc8d55cea,32939056-4c20-47f3-a2a5-29d6c3369a2d,aeaf3dc5-df70-4155-afb7-7f18814e2b9b,2026-02-22T18:05:00.000Z,2026-02-22,2026-03-23,30,renewal-classification-monthly-v2,2026-02-22T12:00:00.000Z,2026-02-22T12:00:00.000Z,2026-03-23T23:59:59.999Z,,2026-04-27,2026-03-19T16:50:28.796Z,2026-02-22T12:00:00.000Z,2,1,1,0,Regular mensual,440.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,1,1,899.00,899.00,4,1,0,0,0
aadb1508-e697-4bbf-81bf-ad1aa9a0844a,3b2c94ef-45e0-4788-9c59-185ccc994cc5,649fe02f-c054-4e59-9d01-008cccb8d1f9,2026-01-20T20:18:00.000Z,2026-02-22,2026-03-23,30,renewal-classification-monthly-v2,2026-02-22T12:00:00.000Z,2026-02-22T12:00:00.000Z,2026-03-23T23:59:59.999Z,2026-03-20,2026-04-29,2026-02-24T11:18:16.679Z,2026-02-22T12:00:00.000Z,3,2,1,0,Regular mensual,377.51,transfer,admin_manual,1,1,1,1,62,4,0,440.00,-62.49,1,3,1397.00,1397.00,27,2,1,0,0
4c2fc972-de8f-44f7-876e-f2db7d910d45,7912e919-8eae-47d3-a77e-4407193c9979,99a29e4a-4ea9-4d5e-aa83-69d28c0a681f,2026-02-22T22:25:00.000Z,2026-02-22,2026-03-23,30,renewal-classification-monthly-v2,2026-02-22T12:00:00.000Z,2026-02-22T12:00:00.000Z,2026-03-23T23:59:59.999Z,,2026-04-27,,2026-02-22T12:00:00.000Z,2,1,15,1,Regular mensual,440.00,cash,admin_manual,0,0,0,0,29,-1,0,0.00,0.00,0,0,0.00,0.00,-1,1,0,0,0
