userId,subscriptionId,historyId,predictionDate,startsAt,endsAt,maxPurchaseDateUsed,maxFailedPaymentDateUsed,planType,durationDays,amountPaid,paymentMethod,source,isGroupSubscription,previousSubscriptionsCount,previousRenewalsCount,previousRenewalRate,daysAsCustomer,paidOrdersCount,productsPurchasedCount,totalProductSpend,averageOrderValue,daysSinceLastPurchase,failedPaymentsCount,renewedNextPeriod
5265b6ae-fc33-4682-9219-e00b08fa0100,11eb6198-3288-4fec-aae3-a879f973a395,5de3d402-a4ad-4fa2-be00-2b6112474de3,2026-04-05,2026-04-13,2026-04-19,,,individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,3,0,0,0.00,0.00,-1,0,0
97f8ad57-df57-40e6-ae05-a87bbe2afd7d,26f4ac33-05a5-4e73-b425-9d7356d1d08e,59ec3263-484d-4a9b-9838-ee681283edd3,2026-04-05,2026-04-13,2026-04-19,2026-04-05T09:59:22.404Z,2026-03-24T09:00:00.000Z,individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,35,2,6,3444.00,1722.00,0,2,0
e3be05d7-9921-464c-b54a-9acec3cd6f94,4042c6b6-14c7-4db9-b918-e5fae6725ab6,41ec54c7-b7fe-4865-aac1-b2901f997b3a,2026-04-13,2026-04-13,2026-04-27,2026-03-01T13:25:04.888Z,2026-04-04T09:00:00.000Z,individual,15,282.70,transfer,admin_manual,0,2,0,0.000000,29,1,4,2946.00,2946.00,43,2,0
053b1dc6-a45a-4215-b56d-4d66856e13c3,6c2b77d0-246f-4abe-b4c1-af72a1cee134,d0ab2bca-9fd9-4b79-bb0b-f9e34b77c3e9,2026-04-13,2026-04-13,2026-04-27,,,individual,15,300.00,online_checkout,online_checkout,0,1,0,0.000000,43,0,0,0.00,0.00,-1,0,0
5f413623-1d15-4455-8b5f-545152794fb6,8d9bbbb3-6573-40ed-af0a-428542c40e46,9e9b420e-8c2b-4cd7-a3c2-d6a337b23f18,2026-04-28,2026-04-13,2026-05-12,2026-04-21T03:09:08.956Z,2026-04-06T09:00:00.000Z,student,30,353.40,card_terminal,admin_manual,0,4,3,0.750000,92,3,10,7300.00,2433.33,7,2,0
96704f7a-dd4d-424a-912b-a85527bcb0b4,9d1a23eb-3099-4558-9c57-2663149e7d08,eaad10bd-17ca-4dc9-b7bc-24cf999aeb6e,2026-04-05,2026-04-13,2026-04-19,2026-03-26T14:32:43.674Z,,individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,19,1,1,549.00,549.00,10,0,1
414e75c0-0926-42bf-b19c-1ae362a838d6,9f4617fb-807b-4ec9-8ad6-9321da7d35ec,c8861689-ded4-4955-93a0-6fccfa28531a,2026-04-05,2026-04-13,2026-04-19,,,individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
4a9eeaae-68a2-46cf-acce-7268e196dc09,a3eac7c8-5dbc-4a8f-80eb-0bf9abc55be6,b2d93aaf-8b6f-4924-acec-7d1e72265f5d,2026-04-13,2026-04-13,2026-04-27,,,individual,15,270.74,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
79d958c0-9e51-4507-846a-f59ec196a7c6,a4f3652f-7bcc-4a62-a021-730ddcb01c4c,44ea430e-b027-4665-b724-ce2dccc200c8,2026-04-05,2026-04-13,2026-04-19,,,individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
f8199024-a8f7-403a-b463-ddd5c54c7fac,fb4a7e6c-f6cf-4c3d-88c2-654954a013b1,31b9a5cb-2628-41e8-84d8-d0339f344501,2026-04-05,2026-04-13,2026-04-19,2026-03-25T16:36:29.412Z,,individual,7,225.00,cash,admin_manual,0,2,0,0.000000,45,2,7,4723.00,2361.50,11,0,0
85114c5c-3b0b-46bf-9f03-23e02ce8686e,00b07839-4d25-4c2c-a997-9a5845bd4145,9f26cf2b-c456-487a-a7da-ce27200a52ad,2026-04-14,2026-04-14,2026-04-28,2026-03-29T22:59:44.408Z,2026-04-09T09:00:00.000Z,individual,15,300.00,cash,admin_manual,0,3,2,0.666667,68,2,7,3593.00,1796.50,16,2,0
f303e747-ee65-473d-8802-86c9d45cd252,1ffaa903-1610-468b-95ed-8d19f647a066,c6be43dd-118c-4579-9cca-f26a499ec9f2,2026-04-06,2026-04-14,2026-04-20,2026-03-31T01:57:07.349Z,,individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,14,1,4,1386.00,1386.00,6,0,0
37662458-ef6e-408f-be97-00feebb355ec,2a49c5a9-84a4-4fb5-9dcb-54d42345c001,398eda80-ffa8-4ce3-a2b8-ca891c44682f,2026-04-06,2026-04-14,2026-04-20,2026-03-24T14:30:50.935Z,,individual,7,225.00,cash,admin_manual,0,2,0,0.000000,41,2,8,5142.00,2571.00,13,0,0
e180dde3-9007-46c2-93e6-14adc85c891e,73ffcc3e-9aa6-4b5d-8f0f-6cd1c92e087e,95baabd6-05c2-4d63-adc4-38efd6baa5c1,2026-04-06,2026-04-14,2026-04-20,2026-04-06T05:29:06.823Z,2026-03-20T09:00:00.000Z,individual,7,208.44,online_checkout,online_checkout,0,3,0,0.000000,56,1,2,2398.00,2398.00,0,1,0
ef635875-8b44-4a01-a46d-051e2e0d13f4,9e62e8f1-84ab-485a-ad7d-59c0e5776980,e531eafc-9aec-42a3-9c59-21d9b4fabc7b,2026-04-29,2026-04-14,2026-05-13,2026-02-04T18:34:32.333Z,2026-02-01T09:00:00.000Z,student,30,380.00,transfer,admin_manual,0,4,1,0.250000,87,1,3,2947.00,2947.00,84,1,0
0c26c307-2441-482c-8e60-8a3e3c1de442,bca76ccb-6d1f-44b3-b747-8c50faf0060b,1fb2d258-cb75-44df-8580-b2de0ac13f05,2026-04-06,2026-04-14,2026-04-20,2026-01-28T10:40:12.052Z,2026-01-08T09:00:00.000Z,individual,7,192.27,card_terminal,admin_manual,0,3,0,0.000000,88,1,2,1798.00,1798.00,68,1,0
5baffa95-fffc-4b4a-8714-68bc189aa9ca,d1788925-7d2a-4482-a860-c6a7663143cd,641ad3c5-6b99-413f-9346-c23ca0ff9603,2026-04-06,2026-04-14,2026-04-20,,,individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
be7270db-61cb-4a6b-a423-2f6f399621b4,ffc451fd-faeb-4fb1-9055-b3ee25ca8b85,101fb576-e9fd-46c3-a3b1-2ebc6d130f75,2026-04-06,2026-04-14,2026-04-20,,,individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
d371d6ae-6ea2-48b7-a17e-6b375f7d5ce8,1216d385-b2bc-4d4c-a33d-a8e1549df4bf,23dcebf6-fb14-49b0-a445-57162ff2735d,2026-04-07,2026-04-15,2026-04-21,,,individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
cf029236-230e-4130-8a5e-1708b6b97107,1be18004-d903-4eaa-b094-364b7f7df429,b2ce4692-98f7-4f60-837d-7e302ee92c90,2026-04-07,2026-04-15,2026-04-21,,,individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
c26c5cdc-aa23-4f91-aa67-97fec7b750b1,48cd9f0c-2483-4a05-9ae8-1f4a47cf3010,251003ea-11e6-4933-927c-302a9853f806,2026-04-07,2026-04-15,2026-04-21,,,individual,7,203.30,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
4093d89e-d36f-4b09-9153-d5cb0c6ac5c0,6a91f68d-df35-46fc-aa29-68dac1d31b0b,bff6bad7-8cc7-41ac-a702-c24cfb552348,2026-04-07,2026-04-15,2026-04-21,2026-04-03T23:41:34.415Z,2026-04-03T09:00:00.000Z,individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,66,3,7,4373.00,1457.67,4,1,0
6c58eefd-0537-47d7-b79f-99513274fffd,70ece2c2-2a8c-4e37-a530-4ea7d77eb8f2,c66ee9ec-e84b-4474-830e-dc66095b038c,2026-04-15,2026-04-15,2026-04-29,2026-04-08T18:11:14.642Z,,individual,15,300.00,transfer,admin_manual,0,1,0,0.000000,15,1,3,867.00,867.00,7,0,0
a8305437-e402-4b74-8a6c-3a86965541c0,906156c8-ec08-4f16-8a3c-19ffd1ce68f8,42703c7e-be87-420e-895b-9ee788173bf3,2026-04-07,2026-04-15,2026-04-21,,2026-03-29T09:00:00.000Z,individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,39,0,0,0.00,0.00,-1,1,0
1262e0d4-c021-477a-ba72-24a4a9a1ad3d,97b86f95-bdae-44aa-aedb-1fccd6eccce4,53c6f46a-4ada-40e4-952d-d27f7510b85e,2026-04-07,2026-04-15,2026-04-21,2026-03-22T01:01:53.145Z,,individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,8,1,2,548.00,548.00,16,0,1
31946bb1-209e-4567-a8cf-d431719dcf71,983f5b91-1f25-4c3f-9df7-dd8d2005ae06,65c825eb-1544-41e6-aeb7-3ab4aa057e06,2026-04-07,2026-04-15,2026-04-21,2026-04-02T08:03:58.012Z,,individual,7,225.00,card_terminal,admin_manual,0,1,0,0.000000,29,2,5,1825.00,912.50,5,0,0
76c99f5a-74de-4894-b180-c0047ca92c03,997e2ebd-31ca-48b5-853d-8e9e281b5a23,7720b481-4116-4aa7-9135-ac81c2bc0cea,2026-04-07,2026-04-15,2026-04-21,2026-03-28T11:37:09.715Z,2026-04-07T09:00:00.000Z,individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,1,5,3375.00,3375.00,10,1,1
fb13f382-820a-4b02-a9b0-92bfbfa349ec,c161d835-4a51-4d9d-bf84-788182def382,9ff6bc7e-9b60-431b-88bc-8e62524f4157,2026-04-07,2026-04-15,2026-04-21,2026-02-22T06:16:36.049Z,,individual,7,197.52,transfer,admin_manual,0,2,0,0.000000,66,2,3,2847.00,1423.50,44,0,1
82fbdb43-6802-442b-aa89-64084756d56e,c1c84998-4d91-4f60-9a73-0d41cdbb809d,56e8bc42-4ce3-49f2-9c6d-423a6bfac897,2026-04-15,2026-04-15,2026-04-29,2026-04-15T12:47:03.364Z,,individual,15,300.00,cash,admin_manual,0,2,0,0.000000,52,2,5,4695.00,2347.50,0,0,0
907c8f49-e7ec-4d71-be1e-4e1d2ef9f6bd,c35e54ed-b341-4dab-8caa-dfbb51aaac92,0d8f9639-d4a9-44be-9b70-6381bcaad4fd,2026-04-07,2026-04-15,2026-04-21,,,individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
f547aadd-a628-468c-97fc-58447a8bddf7,f0b33f8d-ab24-40a2-b2b9-6a287a234979,9cb10d7b-2d8d-44cc-ba1f-b17c7a9afbd0,2026-04-07,2026-04-15,2026-04-21,2026-02-23T02:21:15.741Z,,individual,7,204.93,card_terminal,admin_manual,0,2,0,0.000000,66,1,3,1497.00,1497.00,43,0,1
758fde9e-ba78-438d-ac04-753cab683965,f29cd14d-6c0d-4ef4-8c97-ff48e74dc8c2,23cd4702-5f39-41ff-bdb1-70bd51bb56e1,2026-04-30,2026-04-15,2026-05-14,2026-04-17T03:12:50.349Z,,individual,30,440.00,cash,admin_manual,0,4,2,0.500000,93,4,15,9425.00,2356.25,13,0,1
7e094b1c-3366-42b4-9d08-1ad434f4b155,f5a9d50a-4175-47f7-ac08-ae1adeb2f5a0,0172471a-a58e-4a3c-a857-4f062723f370,2026-04-07,2026-04-15,2026-04-21,2026-03-21T09:55:40.467Z,2026-02-15T09:00:00.000Z,individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,42,1,3,2997.00,2997.00,17,1,0
00b7568e-5c56-462c-97e4-f74c70764baa,1b3c2c3c-8a02-4652-877b-a5454f08cab1,90edbff5-f9b7-4518-869d-d315298cfd1e,2026-04-08,2026-04-16,2026-04-22,2026-03-26T04:14:49.769Z,,individual,7,225.00,cash,admin_manual,0,3,1,0.333333,76,4,12,8938.00,2234.50,13,0,0
ea8222c9-e34c-46fa-ad43-be81e2dee5b3,1fa11ce4-f858-4b27-85fa-11932c62639f,acaf7ed2-1aac-4a56-b49d-8d1ab69a79ff,2026-04-08,2026-04-16,2026-04-22,2026-03-28T00:36:46.018Z,,individual,7,225.00,online_checkout,online_checkout,0,3,0,0.000000,51,3,8,3852.00,1284.00,11,0,1
b27fa196-dee5-48c9-ae62-b5cf476f2d45,2bf30aa6-bc26-43ec-9e6c-cd720b5becc5,732deace-f90d-4c85-9a9d-1918f789b5cf,2026-04-16,2026-04-16,2026-04-30,2026-04-08T18:57:44.312Z,2026-03-27T09:00:00.000Z,individual,15,300.00,cash,admin_manual,0,2,0,0.000000,51,5,18,11302.00,2260.40,8,1,0
d25f20a3-42e6-4aa2-a825-7cfefb59dbc0,5911b9a6-38b3-4efb-b35c-b0b8caa53d84,d451f48e-05cb-461e-8cbe-349014615f44,2026-04-08,2026-04-16,2026-04-22,,,individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
ce7e385d-4dcd-44e9-8b4b-e8295fa14abd,5c8f3a59-dc59-4ffd-94d6-8b0c583b2621,54570efd-24d2-4895-bdef-c6e34a730060,2026-04-16,2026-04-16,2026-04-30,2026-04-07T20:34:21.557Z,,individual,15,300.00,cash,admin_manual,0,0,0,0.000000,0,1,2,378.00,378.00,9,0,1
52609097-db97-47e3-a81d-a1764ae597b8,5d465086-9999-4827-a929-b1fff00006e7,e1191222-87ab-4a87-9c37-b89c3c6b0b81,2026-04-08,2026-04-16,2026-04-22,,,individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
e8df850c-d2ae-40c6-9a78-104b97a977f8,614670ec-d03a-498f-8f82-890b4dfaa6b3,aa4cea4b-b05f-4547-bbdf-0a32047ff196,2026-04-08,2026-04-16,2026-04-22,2026-03-16T03:27:32.615Z,2026-03-18T09:00:00.000Z,individual,7,225.00,cash,admin_manual,0,1,0,0.000000,11,1,3,2227.00,2227.00,23,1,0
4ad6b1c8-3742-4d01-9be5-e58085b6b04f,67c8b3a3-7a5c-4050-b1d0-a4fff8498609,c9849966-1081-4515-aab5-86bfbe1b27d5,2026-04-08,2026-04-16,2026-04-22,,,individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
484c8904-9c74-45c0-985f-a65d4b08bffc,6a1e1d19-f8f7-496d-971d-b332a04d3db5,3f655974-be41-4423-8ab8-655c69ce1d1c,2026-04-08,2026-04-16,2026-04-22,,,individual,7,225.00,card_terminal,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
6c6fcce8-2134-486f-9a24-42665c3036b1,8de05372-27e5-42c6-b8ef-31564704dec9,2810578d-b515-4467-8ae7-2c7f437066b6,2026-04-08,2026-04-16,2026-04-22,2026-03-22T19:40:45.982Z,,individual,7,225.00,cash,admin_manual,0,2,1,0.500000,43,3,10,5761.00,1920.33,17,0,0
12d69e26-c6c7-480b-bf84-551c0c8e84f5,aa20174b-f915-414d-99e5-24f9ae84ea55,15302641-60d6-439d-b8e7-9fc7bca99cfb,2026-04-08,2026-04-16,2026-04-22,,,individual,7,192.12,card_terminal,admin_manual,0,1,0,0.000000,0,0,0,0.00,0.00,-1,0,1
e2ffe494-3d94-4d52-8a7f-b45186439cc2,ba0c45ff-057b-42c8-8a61-55a86faea52b,108c012c-0853-4a6a-9355-31e49b95fdd9,2026-04-16,2026-04-16,2026-04-30,2026-03-24T10:02:00.866Z,2026-01-18T09:00:00.000Z,individual,15,271.79,cash,admin_manual,0,3,1,0.333333,87,2,10,9171.00,4585.50,23,1,1
f7054254-459f-4f21-bc37-e4df2afb43ad,bbed8eb1-76e5-4576-a56a-0779ecb52a8c,1c88bd21-482e-4d84-ba1d-f5fdc8cdce3f,2026-04-08,2026-04-16,2026-04-22,,,individual,7,225.00,transfer,admin_manual,0,3,0,0.000000,61,0,0,0.00,0.00,-1,0,0
4d069630-2b58-4c6e-811c-f0355f4cfc68,de46c6a6-e7cc-45f7-9822-4880291ff745,cd8ebbcc-2ece-4d88-8f82-289eeacb9935,2026-04-08,2026-04-16,2026-04-22,,,individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
9bc6667b-ee82-4ca1-b156-27a82a8d439b,f38cf6a9-791d-4d94-9d56-b17284dbeb2c,c1bcea16-893b-4c05-a469-08265542ffef,2026-04-08,2026-04-16,2026-04-22,2026-03-11T16:46:48.369Z,,individual,7,225.00,card_terminal,admin_manual,0,3,0,0.000000,58,1,5,2895.00,2895.00,28,0,1
1d031a70-0e5f-475d-93fc-36ca6bec60a7,02322d11-5d7a-4573-bac1-0d27ea466b60,18208a4a-82ee-4da4-a520-f377e2b5191f,2026-04-17,2026-04-17,2026-05-01,2026-02-26T23:09:59.538Z,2026-02-24T09:00:00.000Z,individual,15,300.00,online_checkout,online_checkout,0,2,1,0.500000,49,1,1,399.00,399.00,50,1,1
27383301-c26c-4607-90ea-a4be6cf51d0e,0407cbe9-81b8-42d1-80ab-604a81e571b9,c4bdc426-e44c-4090-b929-79a5cb64cf4a,2026-04-09,2026-04-17,2026-04-23,,,individual,7,195.62,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
27495bfc-8675-4e21-9f0e-8ae3529c9489,14608147-3a26-4742-911a-156b5becb5d8,09bbb4f3-2805-448a-878a-acb8fc187822,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
f981ecaf-0534-4f62-91d9-efcdd6f9a822,1b65ebb5-5e5a-423f-bc61-187b653dbd28,c10f2e89-4945-472b-a893-8d521ae64172,2026-04-09,2026-04-17,2026-04-23,,,individual,7,209.88,card_terminal,admin_manual,0,1,0,0.000000,31,0,0,0.00,0.00,-1,0,0
6ad91163-0903-4bbf-af94-d9efc31f607b,28ff4112-28d0-413e-ac93-bddb01a8f514,b7ef7078-ecc3-4054-89cf-e8e771a06a0c,2026-04-09,2026-04-17,2026-04-23,2026-04-03T09:55:26.400Z,,individual,7,212.45,card_terminal,admin_manual,0,2,0,0.000000,69,2,9,4511.00,2255.50,6,0,1
14d6b629-76cd-4661-92df-5bfc09c0154e,33f3a0d0-8b99-4f48-9111-dbe251e753e1,e3b11965-cff8-489b-a3bd-ab2ffd25afaf,2026-04-09,2026-04-17,2026-04-23,2026-03-28T04:20:18.762Z,,individual,7,225.00,cash,admin_manual,0,1,0,0.000000,5,1,4,2326.00,2326.00,12,0,1
ebe7ab4f-4fb9-42e1-8967-db642d44f9eb,4225982f-1ea3-453e-91a0-ee82bd6630b4,a4387685-448d-4a33-997e-3b6cf7f2a066,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
b4f608ff-8396-41b9-8581-b5922f11cdc0,432ab4e9-0229-4bfe-8cb8-6b045d1ecb07,216a79ed-f20f-4763-bbf9-b43e28442802,2026-04-09,2026-04-17,2026-04-23,2026-04-09T19:10:27.520Z,,individual,7,225.00,cash,admin_manual,0,2,0,0.000000,74,4,13,9927.00,2481.75,0,0,1
7e3d86e2-604d-4a65-b356-49f1c60f79ad,5093ca1b-a828-43b1-8f97-4eaa3f92f2f0,9e018e36-54a0-43e0-b9ca-f5b3790aa3ad,2026-04-17,2026-04-17,2026-05-01,,,individual,15,300.00,card_terminal,admin_manual,0,3,0,0.000000,84,0,0,0.00,0.00,-1,0,1
5bd7ad98-2390-4252-a1de-c33ec9a23ceb,5b676aee-5884-4d3a-95d8-c3808cfbfa85,6c6558cb-d038-4fd3-b33f-57fc717d4049,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
1ca89e1e-9523-4f71-84ff-c2bc11616896,7ee49da7-8303-4e5a-8ab7-88c777211cca,80bb3f84-5f10-4348-9860-04c8ad4c947e,2026-04-09,2026-04-17,2026-04-23,2026-04-05T20:09:32.968Z,,individual,7,225.00,online_checkout,online_checkout,0,0,0,0.000000,0,1,2,1898.00,1898.00,4,0,0
3805a360-a6d5-4cf5-a266-8f50551b44f5,922a74c5-ff00-4d11-8714-a2803de59026,11d19a98-5389-4941-885a-db33ce07f31f,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,5,0,0,0.00,0.00,-1,0,0
92e1cb27-b55b-4197-b972-13fedc540bb0,93c32d5c-3bc0-444a-91b0-16b4348de772,87383c17-36d1-482d-aff3-65fb024753aa,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,cash,admin_manual,0,1,0,0.000000,30,0,0,0.00,0.00,-1,0,0
fb72a251-ee08-4c85-9302-5788c2b5f8e4,9865f4d3-c561-4b22-821e-c8cf179c4c3d,f6e399ea-e883-4f65-b55e-75ecbd184e30,2026-04-09,2026-04-17,2026-04-23,2026-04-08T15:46:08.287Z,,individual,7,196.37,online_checkout,online_checkout,0,2,0,0.000000,11,1,3,1957.00,1957.00,1,0,1
7f5d26e2-ae35-4311-bd09-e3e20a95f4b8,af0872fa-0980-4235-a022-d57b0a45fc38,b8b19ca8-2bf7-45ac-bd72-73f557953a88,2026-04-09,2026-04-17,2026-04-23,,2026-04-09T09:00:00.000Z,individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,1,1
2468bc15-649f-4a9f-94a3-938fc8d55cea,b0ae6561-93e4-4b18-8ccf-fee58978bcd5,0b281d6e-bf0d-4f7f-8d8b-7cc349d64347,2026-04-09,2026-04-17,2026-04-23,2026-03-19T16:50:28.796Z,,individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,29,1,1,899.00,899.00,21,0,1
2f698db8-d187-4cfa-8ee2-de5fa4ec0341,b9631136-c36b-4a50-849d-05b197ea479b,3411e4b8-15d8-4a31-909d-41d580a8e80f,2026-04-09,2026-04-17,2026-04-23,2026-04-08T17:53:17.607Z,,individual,7,212.16,cash,admin_manual,0,0,0,0.000000,0,1,5,3255.00,3255.00,1,0,0
f4a26326-3396-4dc5-9602-4a8e2a43dfc7,ba0db663-7a37-40f1-999b-f85beaa3d659,dccc70af-463f-4a00-be56-2f9495513e05,2026-04-09,2026-04-17,2026-04-23,2026-02-20T23:31:42.296Z,2026-04-09T09:00:00.000Z,individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,45,1,3,2597.00,2597.00,48,1,0
47193323-ba85-4f3f-944d-7c07ec7c8e63,be34bf87-d9f9-4ee1-80f1-ec821777ac52,dda26a21-162d-4b07-ac50-de68f04938d6,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
3612360a-afef-424d-8046-e6769b33139a,c2eabaec-1d79-473d-9f06-e72658c59c07,59fcd1a2-3f0e-4b5c-8147-8a83af240db0,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,online_checkout,online_checkout,0,2,0,0.000000,72,0,0,0.00,0.00,-1,0,0
c0f14b99-8519-4164-9642-bcfbba51ee64,ed056b76-21de-40b9-9da3-6265579aeb06,a106467e-9ad8-4831-8110-7ae7883c85d0,2026-04-09,2026-04-17,2026-04-23,,,individual,7,199.98,online_checkout,online_checkout,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
2b013495-3c18-4f6c-b5cc-f107ff3ac731,efd0f47d-ae8c-4c48-859f-d978c7a916c0,b6d653b6-3458-45ed-9e85-e5678672a77b,2026-04-09,2026-04-17,2026-04-23,2026-04-07T23:34:01.429Z,,individual,7,203.42,online_checkout,online_checkout,0,1,0,0.000000,4,2,7,4483.00,2241.50,2,0,0
b7621f34-c83e-4a82-80d7-3751a6642add,f29aaf62-933f-4b13-a0ed-9172288029b3,4645e788-3298-440b-ac0b-76ff12d76624,2026-04-09,2026-04-17,2026-04-23,2026-03-28T22:51:18.348Z,,individual,7,225.00,cash,admin_manual,0,2,0,0.000000,17,1,2,1548.00,1548.00,12,0,1
df8e11c2-7463-4dc4-895c-ab7bb7171546,fbed2136-fe2f-4638-843c-80281f13dc96,ce83c63b-5161-4728-9b57-8d14973534bd,2026-04-09,2026-04-17,2026-04-23,,,individual,7,225.00,cash,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,0
2a11a306-1c91-47f9-986c-67d6e8d3c193,1b9e5aa2-3feb-43d9-a295-a3350f0e778f,9740d396-c6ab-4bd3-9757-66005a34ab61,2026-04-10,2026-04-18,2026-04-24,2026-02-28T13:45:29.676Z,,individual,7,205.07,online_checkout,online_checkout,0,3,0,0.000000,35,1,4,936.00,936.00,41,0,0
81a18fd8-29b6-426f-98e9-8bcc21b62db3,1fb15b34-3f8b-4fc0-bc19-eab3b6f0cba4,af5253f4-c682-4c0e-b42e-d201f8bf5028,2026-04-10,2026-04-18,2026-04-24,,,individual,7,194.06,transfer,admin_manual,0,0,0,0.000000,0,0,0,0.00,0.00,-1,0,1
013e0c4a-aee3-414d-aa9c-f3bef4c583b8,33999d13-08ff-4fcf-a3de-122b3f9f064b,64807219-3dd8-477f-b113-ac62688b22d1,2026-04-18,2026-04-18,2026-05-02,2026-04-16T16:23:38.512Z,,individual,15,300.00,transfer,admin_manual,0,3,1,0.333333,50,2,6,3944.00,1972.00,2,0,1
8f9ac12f-face-4ce1-84a3-c87508039263,46cb4918-fa25-4a27-86ef-be81f7f564cb,614bf2b0-e9cb-4412-afbb-4bc1e48a54d1,2026-04-10,2026-04-18,2026-04-24,2026-03-25T00:04:09.106Z,,individual,7,225.00,online_checkout,online_checkout,0,1,0,0.000000,32,1,2,438.00,438.00,16,0,1
8ec41bf4-aeb2-47a7-b79c-da17ec6f11db,4cfdbefc-636c-4455-a70f-bf6a3ca87638,aa43b3a1-bbec-4539-a05a-9e61af2b871b,2026-04-10,2026-04-18,2026-04-24,,,individual,7,206.79,transfer,admin_manual,0,2,0,0.000000,40,0,0,0.00,0.00,-1,0,0
7e205a69-43e1-476d-b62b-e886188bf910,86d04070-01c4-40e4-b670-cb4b10775970,58ae119c-1dc6-4f91-ac0f-f003582ab85f,2026-05-03,2026-04-18,2026-05-17,2026-04-30T08:46:17.723Z,,student,30,380.00,online_checkout,online_checkout,0,2,0,0.000000,74,2,9,8521.00,4260.50,3,0,1
4e4a708c-32a0-474d-ab5f-ce0d9b823331,89e65f8f-9e83-400a-8a23-47448f1006a7,8f903dac-4048-4290-a8c9-40da87416e17,2026-04-10,2026-04-18,2026-04-24,,2026-03-10T09:00:00.000Z,individual,7,225.00,card_terminal,admin_manual,0,2,0,0.000000,19,0,0,0.00,0.00,-1,1,1
14c42a93-b05d-4603-b1b5-87b9b6c8507f,8eef40ba-eb1c-48bb-aab6-4d5e79b7ce10,e83a4c2a-0d2f-4c3d-b016-64cf57643398,2026-04-10,2026-04-18,2026-04-24,2026-04-02T01:56:33.508Z,,individual,7,225.00,cash,admin_manual,0,3,0,0.000000,87,3,9,4691.00,1563.67,8,0,1
68223070-5b6d-40cd-8caa-ba2532d5a926,932c82a0-1677-4241-8289-85de39c69839,f6ef56e8-7d98-4821-9483-13d711c210ad,2026-04-10,2026-04-18,2026-04-24,,,individual,7,225.00,transfer,admin_manual,0,1,0,0.000000,29,0,0,0.00,0.00,-1,0,1
